latObj,lonObj,altObj,latCurrent,lonCurrent,altCurrent,velObj,velCurrent
49.3942887, 2.7119616, 100.114, 49.3938823, 2.7105392, 97.819, 210, 207.1533203125
49.3942887, 2.7119616, 100.114, 49.3938853, 2.7105403, 97.818, 210, 207.1044921875
49.3942887, 2.7119616, 100.114, 49.3938911, 2.7105424, 97.819, 210, 207.03125
49.3942887, 2.7119616, 100.114, 49.3938936, 2.7105433, 97.82, 210, 207.0068359375
49.3942887, 2.7119616, 100.114, 49.3938995, 2.7105452, 97.826, 210, 206.93359375
49.3942887, 2.7119616, 100.114, 49.3939025, 2.7105461, 97.831, 210, 206.9091796875
49.3942887, 2.7119616, 100.114, 49.3939055, 2.710547, 97.835, 210, 206.884765625
49.3942887, 2.7119616, 100.114, 49.393908, 2.7105477, 97.84, 210, 206.884765625
49.3942887, 2.7119616, 100.114, 49.393911, 2.7105486, 97.846, 210, 206.8603515625
49.3942887, 2.7119616, 100.114, 49.3939135, 2.7105492, 97.852, 210, 206.8359375
49.3942887, 2.7119616, 100.114, 49.3939165, 2.71055, 97.859, 210, 206.8359375
49.3942887, 2.7119616, 100.114, 49.393922, 2.7105514, 97.874, 210, 206.8115234375
49.3942887, 2.7119616, 100.114, 49.3939281, 2.7105527, 97.892, 210, 206.787109375
49.3942887, 2.7119616, 100.114, 49.3939312, 2.7105534, 97.902, 210, 206.787109375
49.3942887, 2.7119616, 100.114, 49.3939342, 2.710554, 97.912, 210, 206.787109375
49.3942887, 2.7119616, 100.114, 49.3939368, 2.7105545, 97.92, 210, 206.787109375
49.3942887, 2.7119616, 100.114, 49.3939398, 2.710555, 97.931, 210, 206.787109375
49.3942887, 2.7119616, 100.114, 49.3939429, 2.7105555, 97.943, 210, 206.787109375
49.3942887, 2.7119616, 100.114, 49.3939485, 2.7105565, 97.964, 210, 206.7626953125
49.3942887, 2.7119616, 100.114, 49.3939516, 2.7105569, 97.977, 210, 206.7626953125
49.3942887, 2.7119616, 100.114, 49.3939547, 2.7105573, 97.99, 210, 206.73828125
49.3942887, 2.7119616, 100.114, 49.3939573, 2.7105577, 98.002, 210, 206.7138671875
49.3942887, 2.7119616, 100.114, 49.3939603, 2.7105581, 98.016, 210, 206.689453125
49.3942887, 2.7119616, 100.114, 49.3939665, 2.7105588, 98.048, 210, 206.6162109375
49.3942887, 2.7119616, 100.114, 49.3939732, 2.7105595, 98.086, 210, 206.494140625
49.3942887, 2.7119616, 100.114, 49.3939753, 2.7105596, 98.099, 210, 206.4453125
49.3942887, 2.7119616, 100.114, 49.3939784, 2.7105599, 98.119, 210, 206.3720703125
49.3942887, 2.7119616, 100.114, 49.393981, 2.7105601, 98.138, 210, 206.298828125
49.3942887, 2.7119616, 100.114, 49.3939846, 2.7105604, 98.165, 210, 206.1767578125
49.3942887, 2.7119616, 100.114, 49.3939871, 2.7105606, 98.185, 210, 206.0791015625
49.3942887, 2.7119616, 100.114, 49.3939902, 2.7105608, 98.212, 210, 205.9326171875
49.3942887, 2.7119616, 100.114, 49.3939959, 2.7105612, 98.264, 210, 205.6884765625
49.3942887, 2.7119616, 100.114, 49.393999, 2.7105614, 98.296, 210, 205.5419921875
49.3942887, 2.7119616, 100.114, 49.3940046, 2.7105617, 98.357, 210, 205.2490234375
49.3942887, 2.7119616, 100.114, 49.3940077, 2.7105619, 98.393, 210, 205.078125
49.3942887, 2.7119616, 100.114, 49.3940107, 2.7105621, 98.431, 210, 204.9072265625
49.3942887, 2.7119616, 100.114, 49.3940138, 2.7105623, 98.47, 210, 204.736328125
49.3942887, 2.7119616, 100.114, 49.3940194, 2.7105627, 98.546, 210, 204.4189453125
49.3942887, 2.7119616, 100.114, 49.3940255, 2.7105631, 98.635, 210, 204.052734375
49.3942887, 2.7119616, 100.114, 49.394028, 2.7105633, 98.673, 210, 203.90625
49.3942887, 2.7119616, 100.114, 49.394031, 2.7105636, 98.719, 210, 203.7353515625
49.3942887, 2.7119616, 100.114, 49.3940341, 2.7105638, 98.766, 210, 203.5888671875
49.3942887, 2.7119616, 100.114, 49.3940371, 2.7105641, 98.814, 210, 203.4423828125
49.3942887, 2.7119616, 100.114, 49.3940461, 2.7105651, 98.961, 210, 203.1005859375
49.3942887, 2.7119616, 100.114, 49.3940486, 2.7105654, 99.003, 210, 203.02734375
